customer_id,first_name,last_name,email,age,city,state,segment,join_date,is_active
C00313,Jennifer,Williams,customer313@email.com,29,San Jose,CA,Regular,2022-07-08,True
C00314,Jessica,Wilson,customer314@email.com,53,Denver,CO,Budget,2020-03-24,True
C00315,William,Smith,customer315@email.com,39,Philadelphia,PA,Wholesale,2023-04-11,True
C00316,David,Johnson,customer316@email.com,67,Los Angeles,CA,Budget,2020-11-10,False
C00317,Susan,Williams,customer317@email.com,68,Nashville,TN,Budget,2023-01-31,True
C00318,John,Garcia,customer318@email.com,44,Philadelphia,PA,Wholesale,2022-12-02,True
C00319,Michael,Taylor,customer319@email.com,39,Seattle,WA,Budget,2021-03-29,True
C00320,Abhinay,Kumar,customer320@email.com,53,San Antonio,TX,Premium,2023-06-20,True
C00321,Linda,Davis,customer321@email.com,20,Seattle,WA,Budget,2022-07-01,False
C00322,William,Anderson,customer322@email.com,19,Houston,TX,Budget,2022-03-01,False
C00323,Barbara,Miller,customer323@email.com,38,Miami,FL,Premium,2020-03-30,True
C00324,Priya,Smith,customer324@email.com,58,Philadelphia,PA,Premium,2023-01-06,True
C00325,Jessica,Brown,customer325@email.com,31,San Antonio,TX,Wholesale,2023-11-04,True
C00326,Joseph,Taylor,customer326@email.com,20,Phoenix,AZ,Premium,2020-02-18,True
C00327,William,Williams,customer327@email.com,54,Los Angeles,CA,Regular,2020-12-30,True
C00328,Joseph,Chaudhary,customer328@email.com,45,Boston,MA,Budget,2022-03-05,True
C00329,Patricia,Smith,customer329@email.com,59,Denver,CO,Premium,2023-10-10,True
C00330,Abhinay,Brown,customer330@email.com,36,Chicago,IL,Budget,2022-01-02,True
C00331,Richard,Chaudhary,customer331@email.com,70,San Jose,CA,Premium,2022-06-15,False
C00332,Linda,Jones,customer332@email.com,65,Philadelphia,PA,Wholesale,2022-12-28,True
C00333,Neha,Thomas,customer333@email.com,18,Phoenix,AZ,Regular,2021-09-02,True
C00334,Rahul,Chaudhary,customer334@email.com,52,Los Angeles,CA,Premium,2020-01-11,True
C00335,Michael,Sharma,customer335@email.com,59,San Antonio,TX,Regular,2021-12-05,True
C00336,Anjali,Wilson,customer336@email.com,30,Philadelphia,PA,Premium,2021-03-28,True
C00337,Priya,Patel,customer337@email.com,59,Nashville,TN,Premium,2020-04-21,True
C00338,Patricia,Miller,customer338@email.com,64,Chicago,IL,Wholesale,2021-05-28,True
C00339,Neha,Davis,customer339@email.com,24,Seattle,WA,Budget,2020-09-19,True
C00340,Sarah,Patel,customer340@email.com,39,San Antonio,TX,Budget,2021-10-12,True
C00341,Susan,Taylor,customer341@email.com,45,Nashville,TN,Regular,2023-03-06,True
C00342,Linda,Sharma,customer342@email.com,35,Austin,TX,Budget,2021-05-19,True
C00343,Joseph,Patel,customer343@email.com,40,Austin,TX,Budget,2022-09-09,False
C00344,Jennifer,Williams,customer344@email.com,71,Las Vegas,NV,Budget,2020-08-10,True
C00345,William,Williams,customer345@email.com,64,Las Vegas,NV,Premium,2021-02-06,True
C00346,James,Chaudhary,customer346@email.com,67,Portland,OR,Regular,2023-07-17,True
C00347,Priya,Kumar,customer347@email.com,59,Las Vegas,NV,Regular,2021-06-17,True
C00348,Rahul,Anderson,customer348@email.com,26,Denver,CO,Wholesale,2021-04-02,True
C00349,Abhinay,Smith,customer349@email.com,60,Denver,CO,Regular,2022-01-15,True
C00350,Joseph,Garcia,customer350@email.com,29,Portland,OR,Regular,2020-10-14,False
C00351,Linda,Kumar,customer351@email.com,32,Seattle,WA,Premium,2020-03-23,True
C00352,Mary,Miller,customer352@email.com,51,Seattle,WA,Budget,2021-04-24,False
C00353,Mary,Johnson,customer353@email.com,59,Miami,FL,Budget,2022-07-20,True
C00354,William,Wilson,customer354@email.com,55,Portland,OR,Regular,2023-07-21,False
C00355,Rahul,Williams,customer355@email.com,51,Denver,CO,Budget,2022-01-18,False
C00356,Richard,Thomas,customer356@email.com,70,San Diego,CA,Budget,2022-11-23,False
C00357,James,Jones,customer357@email.com,46,Miami,FL,Regular,2023-05-22,True
C00358,Vikram,Wilson,customer358@email.com,31,Chicago,IL,Regular,2022-11-19,True
C00359,Anjali,Brown,customer359@email.com,60,Philadelphia,PA,Regular,2022-01-11,False
C00360,Sarah,Kumar,customer360@email.com,48,Austin,TX,Regular,2020-08-20,True
C00361,Linda,Johnson,customer361@email.com,26,Boston,MA,Regular,2020-02-15,True
C00362,Rahul,Jones,customer362@email.com,21,Portland,OR,Regular,2020-03-21,True
C00363,Richard,Smith,customer363@email.com,64,Philadelphia,PA,Budget,2022-11-24,True
C00364,Anjali,Kumar,customer364@email.com,48,San Antonio,TX,Regular,2022-07-08,True
C00365,Robert,Garcia,customer365@email.com,57,Boston,MA,Budget,2023-05-15,True
C00366,Anjali,Williams,customer366@email.com,32,Austin,TX,Wholesale,2022-07-17,False
C00367,James,Miller,customer367@email.com,51,Phoenix,AZ,Wholesale,2020-08-10,True
C00368,Jennifer,Kumar,customer368@email.com,57,Charlotte,NC,Premium,2020-07-16,True
C00369,Neha,Jones,customer369@email.com,56,Chicago,IL,Premium,2022-09-14,False
C00370,Susan,Johnson,customer370@email.com,62,Portland,OR,Wholesale,2022-05-11,True
C00371,Susan,Brown,customer371@email.com,45,Miami,FL,Regular,2022-02-19,True
C00372,John,Anderson,customer372@email.com,56,Miami,FL,Wholesale,2021-04-21,True
C00373,Amit,Smith,customer373@email.com,54,San Antonio,TX,Premium,2020-01-12,True
C00374,Michael,Taylor,customer374@email.com,44,Denver,CO,Budget,2023-09-02,True
C00375,Vikram,Wilson,customer375@email.com,34,Phoenix,AZ,Wholesale,2022-05-22,True
C00376,Neha,Chaudhary,customer376@email.com,66,Charlotte,NC,Regular,2021-07-18,False
C00377,Sarah,Garcia,customer377@email.com,41,Las Vegas,NV,Wholesale,2023-02-15,True
C00378,Susan,Chaudhary,customer378@email.com,65,San Jose,CA,Regular,2023-03-29,True
C00379,Amit,Garcia,customer379@email.com,24,San Diego,CA,Regular,2022-07-03,False
C00380,Anjali,Johnson,customer380@email.com,28,Austin,TX,Wholesale,2023-02-01,True
C00381,Sarah,Sharma,customer381@email.com,23,Chicago,IL,Premium,2020-10-24,True
C00382,John,Johnson,customer382@email.com,64,San Diego,CA,Wholesale,2022-01-29,False
C00383,Abhinay,Anderson,customer383@email.com,63,Charlotte,NC,Premium,2023-09-05,True
C00384,James,Miller,customer384@email.com,72,Miami,FL,Budget,2022-06-18,True
C00385,Abhinay,Davis,customer385@email.com,57,Los Angeles,CA,Regular,2023-05-12,True
C00386,Vikram,Smith,customer386@email.com,28,Seattle,WA,Premium,2021-05-04,True
C00387,Neha,Chaudhary,customer387@email.com,43,Denver,CO,Regular,2021-12-24,True
C00388,Priya,Anderson,customer388@email.com,64,Chicago,IL,Budget,2020-07-03,True
C00389,Anjali,Miller,customer389@email.com,47,Dallas,TX,Wholesale,2021-04-08,True
C00390,Jessica,Brown,customer390@email.com,53,Dallas,TX,Premium,2020-12-24,True
C00391,Abhinay,Wilson,customer391@email.com,52,Austin,TX,Budget,2020-08-27,False
C00392,Sarah,Davis,customer392@email.com,66,Denver,CO,Budget,2023-02-27,False
C00393,James,Kumar,customer393@email.com,25,Atlanta,GA,Budget,2023-04-16,True
C00394,Linda,Davis,customer394@email.com,69,Denver,CO,Budget,2023-07-21,False
C00395,Priya,Smith,customer395@email.com,62,Seattle,WA,Budget,2022-11-23,True
C00396,Richard,Taylor,customer396@email.com,22,San Jose,CA,Regular,2020-07-09,False
C00397,Michael,Wilson,customer397@email.com,29,Austin,TX,Regular,2021-12-25,False
C00398,Pooja,Davis,customer398@email.com,34,San Antonio,TX,Regular,2021-04-25,True
C00399,Anjali,Thomas,customer399@email.com,27,San Antonio,TX,Premium,2021-05-26,True
C00400,Neha,Kumar,customer400@email.com,57,Chicago,IL,Premium,2023-10-16,True
C00401,Anjali,Taylor,customer401@email.com,49,Miami,FL,Budget,2022-01-30,False
C00402,William,Chaudhary,customer402@email.com,32,Philadelphia,PA,Regular,2022-11-12,True
C00403,Sarah,Johnson,customer403@email.com,50,Portland,OR,Budget,2022-05-16,False
C00404,Patricia,Patel,customer404@email.com,38,Philadelphia,PA,Premium,2022-07-25,True
C00405,Rahul,Brown,customer405@email.com,38,San Antonio,TX,Budget,2022-02-16,True
C00406,William,Davis,customer406@email.com,35,Philadelphia,PA,Wholesale,2023-01-28,True
C00407,Sarah,Sharma,customer407@email.com,31,Seattle,WA,Wholesale,2021-01-11,True
C00408,William,Patel,customer408@email.com,29,Seattle,WA,Regular,2022-03-31,True
C00409,Linda,Sharma,customer409@email.com,72,Houston,TX,Wholesale,2021-07-06,True
C00410,Sarah,Smith,customer410@email.com,29,Phoenix,AZ,Wholesale,2020-11-02,False
C00411,Abhinay,Taylor,customer411@email.com,68,Phoenix,AZ,Wholesale,2023-07-15,True
C00412,Rahul,Johnson,customer412@email.com,43,Dallas,TX,Premium,2023-02-25,True
C00413,William,Kumar,customer413@email.com,71,Los Angeles,CA,Premium,2021-03-17,False
C00414,Susan,Thomas,customer414@email.com,53,Austin,TX,Budget,2021-06-16,True
C00415,Patricia,Thomas,customer415@email.com,61,New York,NY,Regular,2022-04-23,True
C00416,David,Kumar,customer416@email.com,67,San Jose,CA,Wholesale,2021-12-28,True
C00417,Barbara,Patel,customer417@email.com,58,Denver,CO,Regular,2023-06-10,True
C00418,Vikram,Chaudhary,customer418@email.com,72,Austin,TX,Premium,2022-05-13,True
C00419,Linda,Taylor,customer419@email.com,38,Philadelphia,PA,Budget,2021-12-04,True
C00420,Richard,Wilson,customer420@email.com,46,Charlotte,NC,Budget,2023-08-13,False
C00421,Jennifer,Smith,customer421@email.com,26,Boston,MA,Regular,2020-12-08,True
C00422,Jennifer,Chaudhary,customer422@email.com,24,Chicago,IL,Premium,2021-03-07,True
C00423,Mary,Smith,customer423@email.com,67,Miami,FL,Wholesale,2023-01-28,True
C00424,Anjali,Jones,customer424@email.com,23,Houston,TX,Wholesale,2021-06-21,True
C00425,Pooja,Anderson,customer425@email.com,46,San Diego,CA,Regular,2021-05-21,True
C00426,James,Johnson,customer426@email.com,60,Portland,OR,Budget,2020-12-15,True
C00427,Priya,Wilson,customer427@email.com,53,Miami,FL,Wholesale,2022-08-14,True
C00428,Rahul,Patel,customer428@email.com,58,Las Vegas,NV,Wholesale,2020-12-28,True
C00429,Priya,Davis,customer429@email.com,69,Seattle,WA,Premium,2022-09-13,False
C00430,Jessica,Wilson,customer430@email.com,27,San Jose,CA,Budget,2022-01-19,True
C00431,Robert,Thomas,customer431@email.com,36,New York,NY,Wholesale,2022-12-07,True
C00432,Barbara,Smith,customer432@email.com,67,Miami,FL,Wholesale,2022-09-04,True
C00433,James,Thomas,customer433@email.com,30,Charlotte,NC,Wholesale,2021-04-18,False
C00434,Jennifer,Chaudhary,customer434@email.com,71,Denver,CO,Wholesale,2021-05-26,True
C00435,Jessica,Davis,customer435@email.com,51,Dallas,TX,Budget,2020-06-11,True
C00436,Jessica,Miller,customer436@email.com,72,Las Vegas,NV,Premium,2021-07-04,True
C00437,Patricia,Patel,customer437@email.com,57,Phoenix,AZ,Wholesale,2021-08-16,True
C00438,Michael,Taylor,customer438@email.com,19,Charlotte,NC,Regular,2022-10-04,True
C00439,Jennifer,Brown,customer439@email.com,36,Las Vegas,NV,Budget,2020-02-15,True
C00440,Linda,Williams,customer440@email.com,27,Atlanta,GA,Premium,2020-01-17,False
C00441,Jessica,Anderson,customer441@email.com,68,San Antonio,TX,Wholesale,2021-12-01,True
C00442,Mary,Taylor,customer442@email.com,23,Atlanta,GA,Regular,2023-11-28,True
C00443,John,Kumar,customer443@email.com,29,Dallas,TX,Regular,2022-03-14,True
C00444,Patricia,Davis,customer444@email.com,42,Denver,CO,Wholesale,2020-01-26,True
C00445,Joseph,Brown,customer445@email.com,51,Los Angeles,CA,Regular,2021-02-11,False
C00446,Barbara,Taylor,customer446@email.com,28,Denver,CO,Premium,2023-10-27,True
C00447,Vikram,Anderson,customer447@email.com,30,Dallas,TX,Budget,2022-09-12,True
C00448,Linda,Sharma,customer448@email.com,38,San Antonio,TX,Premium,2020-08-19,True
C00449,Patricia,Chaudhary,customer449@email.com,68,Dallas,TX,Regular,2023-04-12,True
C00450,Amit,Kumar,customer450@email.com,62,Los Angeles,CA,Regular,2023-04-05,True
C00451,Jennifer,Kumar,customer451@email.com,23,Chicago,IL,Budget,2021-05-24,True
C00452,Vikram,Jones,customer452@email.com,62,Los Angeles,CA,Premium,2021-12-29,True
C00453,David,Thomas,customer453@email.com,69,Miami,FL,Wholesale,2021-04-21,True
C00454,Richard,Thomas,customer454@email.com,64,New York,NY,Regular,2023-11-12,True
C00455,Amit,Patel,customer455@email.com,53,Los Angeles,CA,Budget,2022-09-20,False
C00456,Jennifer,Thomas,customer456@email.com,38,San Antonio,TX,Wholesale,2023-03-06,True
C00457,Jennifer,Williams,customer457@email.com,51,Charlotte,NC,Regular,2023-02-09,False
C00458,Priya,Thomas,customer458@email.com,47,San Jose,CA,Premium,2021-06-23,False
C00459,Anjali,Thomas,customer459@email.com,67,Philadelphia,PA,Regular,2020-02-08,True
C00460,Priya,Chaudhary,customer460@email.com,30,Chicago,IL,Wholesale,2023-09-10,True
C00461,David,Sharma,customer461@email.com,59,Charlotte,NC,Budget,2021-08-02,True
C00462,Neha,Williams,customer462@email.com,20,Houston,TX,Regular,2022-12-07,True
C00463,Patricia,Kumar,customer463@email.com,30,Los Angeles,CA,Premium,2021-02-17,True
C00464,Richard,Kumar,customer464@email.com,51,Nashville,TN,Budget,2023-08-07,True
C00465,Anjali,Williams,customer465@email.com,18,Seattle,WA,Regular,2021-03-28,False
C00466,Vikram,Johnson,customer466@email.com,41,Chicago,IL,Wholesale,2022-08-16,True
C00467,William,Johnson,customer467@email.com,64,Los Angeles,CA,Premium,2023-06-17,True
C00468,Abhinay,Brown,customer468@email.com,24,Chicago,IL,Regular,2021-03-18,False
C00469,Abhinay,Davis,customer469@email.com,54,San Antonio,TX,Regular,2021-01-30,False
C00470,Rahul,Thomas,customer470@email.com,61,Houston,TX,Wholesale,2023-07-31,False
C00471,Jennifer,Chaudhary,customer471@email.com,50,Houston,TX,Budget,2020-12-07,True
C00472,Joseph,Thomas,customer472@email.com,38,Las Vegas,NV,Budget,2023-05-13,True
C00473,Jessica,Taylor,customer473@email.com,56,Boston,MA,Regular,2023-07-20,True
C00474,Pooja,Wilson,customer474@email.com,41,Denver,CO,Wholesale,2023-01-31,False
C00475,Pooja,Johnson,customer475@email.com,36,Denver,CO,Premium,2020-01-01,True
C00476,Barbara,Davis,customer476@email.com,31,San Jose,CA,Budget,2020-01-14,True
C00477,Abhinay,Jones,customer477@email.com,24,Dallas,TX,Premium,2023-02-07,False
C00478,Robert,Wilson,customer478@email.com,41,Seattle,WA,Regular,2020-11-15,True
C00479,John,Chaudhary,customer479@email.com,54,Dallas,TX,Regular,2021-09-07,True
C00480,Jennifer,Kumar,customer480@email.com,70,Austin,TX,Premium,2022-09-15,True
C00481,Richard,Williams,customer481@email.com,67,Los Angeles,CA,Premium,2023-03-26,True
C00482,Jessica,Brown,customer482@email.com,67,Seattle,WA,Regular,2022-06-08,True
C00483,Barbara,Johnson,customer483@email.com,38,Denver,CO,Regular,2020-04-20,True
C00484,Linda,Jones,customer484@email.com,21,Portland,OR,Wholesale,2023-11-30,False
C00485,Abhinay,Williams,customer485@email.com,32,Charlotte,NC,Wholesale,2023-03-24,True
C00486,Robert,Taylor,customer486@email.com,23,Denver,CO,Wholesale,2020-10-30,True
C00487,William,Williams,customer487@email.com,43,Las Vegas,NV,Wholesale,2022-03-28,True
C00488,Priya,Miller,customer488@email.com,49,Phoenix,AZ,Wholesale,2022-09-11,True
C00489,Pooja,Davis,customer489@email.com,33,Las Vegas,NV,Premium,2023-06-15,True
C00490,Neha,Williams,customer490@email.com,25,Boston,MA,Wholesale,2021-10-24,False
C00491,Michael,Taylor,customer491@email.com,40,Seattle,WA,Premium,2021-12-14,True
C00492,Anjali,Patel,customer492@email.com,57,Philadelphia,PA,Regular,2021-12-17,False
C00493,Michael,Thomas,customer493@email.com,27,Los Angeles,CA,Premium,2021-04-23,True
C00494,Anjali,Jones,customer494@email.com,71,Los Angeles,CA,Budget,2021-05-12,True
C00495,Patricia,Anderson,customer495@email.com,46,Austin,TX,Wholesale,2023-11-21,True
C00496,Pooja,Miller,customer496@email.com,31,Austin,TX,Budget,2021-03-04,False
C00497,Amit,Smith,customer497@email.com,42,Charlotte,NC,Premium,2020-10-16,True
C00498,Barbara,Miller,customer498@email.com,68,Philadelphia,PA,Budget,2020-05-03,True
C00499,James,Williams,customer499@email.com,42,Atlanta,GA,Budget,2023-09-02,True
C00500,Barbara,Chaudhary,customer500@email.com,32,Houston,TX,Wholesale,2020-02-09,True
C00501,Anjali,Williams,customer501@email.com,29,Austin,TX,Regular,2022-09-19,False
C00502,James,Johnson,customer502@email.com,33,Las Vegas,NV,Budget,2023-12-30,True
C00503,Pooja,Garcia,customer503@email.com,19,Miami,FL,Budget,2022-03-16,True
C00504,Barbara,Davis,customer504@email.com,50,Seattle,WA,Budget,2023-07-04,True
C00505,James,Wilson,customer505@email.com,32,Dallas,TX,Regular,2022-03-03,True
C00506,Robert,Williams,customer506@email.com,64,Denver,CO,Wholesale,2023-09-07,True
C00507,Rahul,Jones,customer507@email.com,45,Boston,MA,Budget,2021-05-07,True
C00508,Robert,Miller,customer508@email.com,59,Atlanta,GA,Regular,2023-01-15,True
C00509,Amit,Jones,customer509@email.com,45,Phoenix,AZ,Regular,2021-09-24,True
C00510,Priya,Brown,customer510@email.com,29,Austin,TX,Budget,2020-05-18,True
C00511,Jessica,Sharma,customer511@email.com,37,New York,NY,Wholesale,2021-10-14,True
C00512,Patricia,Jones,customer512@email.com,29,Phoenix,AZ,Premium,2021-01-19,True
C00513,Anjali,Davis,customer513@email.com,56,Charlotte,NC,Regular,2023-03-07,True
C00514,John,Kumar,customer514@email.com,26,New York,NY,Wholesale,2022-01-05,True
C00515,Sarah,Kumar,customer515@email.com,26,Philadelphia,PA,Regular,2022-03-04,True
C00516,Jessica,Smith,customer516@email.com,35,San Diego,CA,Wholesale,2020-03-07,True
C00517,John,Garcia,customer517@email.com,46,San Antonio,TX,Wholesale,2021-02-22,True
C00518,Jessica,Chaudhary,customer518@email.com,67,Atlanta,GA,Premium,2021-05-20,False
C00519,Anjali,Johnson,customer519@email.com,51,Austin,TX,Premium,2022-03-18,False
C00520,Linda,Chaudhary,customer520@email.com,65,Atlanta,GA,Premium,2020-03-27,False
C00521,Mary,Miller,customer521@email.com,36,Portland,OR,Wholesale,2023-07-15,False
C00522,Joseph,Garcia,customer522@email.com,45,San Jose,CA,Budget,2021-08-08,True
C00523,Joseph,Patel,customer523@email.com,23,Portland,OR,Premium,2020-10-18,True
C00524,Priya,Jones,customer524@email.com,43,Nashville,TN,Wholesale,2023-11-26,True
C00525,Jennifer,Patel,customer525@email.com,55,Atlanta,GA,Regular,2020-02-21,False
C00526,David,Garcia,customer526@email.com,63,Chicago,IL,Premium,2021-05-27,True
C00527,Joseph,Thomas,customer527@email.com,23,Houston,TX,Wholesale,2023-12-17,True
C00528,Richard,Johnson,customer528@email.com,67,Denver,CO,Regular,2023-02-01,True
C00529,Robert,Garcia,customer529@email.com,27,Nashville,TN,Regular,2023-09-12,True
C00530,Barbara,Patel,customer530@email.com,36,Boston,MA,Regular,2021-09-22,True
C00531,James,Wilson,customer531@email.com,18,Phoenix,AZ,Wholesale,2021-02-19,False
C00532,James,Kumar,customer532@email.com,33,Miami,FL,Regular,2023-01-18,False
C00533,Joseph,Williams,customer533@email.com,56,Atlanta,GA,Premium,2022-04-19,True
C00534,Anjali,Miller,customer534@email.com,21,Las Vegas,NV,Regular,2021-07-23,True
C00535,Susan,Johnson,customer535@email.com,27,Los Angeles,CA,Premium,2023-08-30,True
C00536,Mary,Brown,customer536@email.com,44,Austin,TX,Regular,2020-06-28,True
C00537,Neha,Garcia,customer537@email.com,47,San Jose,CA,Budget,2023-06-05,True
C00538,David,Thomas,customer538@email.com,42,Chicago,IL,Premium,2021-09-04,False
C00539,Barbara,Kumar,customer539@email.com,26,Las Vegas,NV,Premium,2020-05-12,True
C00540,Jessica,Miller,customer540@email.com,62,Austin,TX,Regular,2022-12-15,True
C00541,Pooja,Williams,customer541@email.com,48,Houston,TX,Budget,2023-03-16,False
C00542,William,Thomas,customer542@email.com,26,Charlotte,NC,Wholesale,2021-10-10,False
C00543,Anjali,Davis,customer543@email.com,63,Miami,FL,Budget,2021-01-03,True
C00544,James,Patel,customer544@email.com,58,New York,NY,Premium,2020-08-30,True
C00545,Jessica,Johnson,customer545@email.com,39,Charlotte,NC,Budget,2022-04-29,True
C00546,Michael,Anderson,customer546@email.com,34,New York,NY,Premium,2023-08-04,True
C00547,Priya,Taylor,customer547@email.com,67,San Jose,CA,Premium,2022-11-03,True
